title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Transparent Residence 3 – schița apartament cu 2 camere apartament camere de la 53.97m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",64764,1200,2,53.972,0,0,0
99D Residence – schița apartament cu 2 camere apartament camere de la 53.0m2 - Korter.ro,99D Residence,"str.Smârdan, Bragadiru, Ilfov(Bloc 3)",63000,1189,2,532,0,0,0
Lake House 2 – schița apartament cu 3 camere apartament camere de la 94.03m2 - Korter.ro,Lake House 2,"str.Amilcar C.Săndulescu, 6-10, București(Tronson A)",0,0,3,94.032,0,0,0
Smart Residence – schița apartament cu Studio camere de la 46.5m2 - Korter.ro,Smart Residence,"str.Turnu Măgurele, 274 – 276, București(C1)",76500,1645,0,46.52,0,0,0
Tunari Case Concept – schița apartament cu 2 camere apartament camere de la 81.3m2 - Korter.ro,Tunari Case Concept,"str.Intrarea Pădurii, Tunari(Case Green Forest)",93495,1150,2,81.32,0,0,0
Sagex Green Lake Residence – schița apartament cu 3 camere apartament camere de la 99.0m2 - Korter.ro,Sagex Green Lake Residence,"Bucuresti-Targoviste 9J, zona Straulesti, Bucuresti(Sagex Green Lake Residence)",152400,1539,3,992,0,0,0
Gran Via Lake View – schița apartament cu 3 camere apartament camere de la 93.13m2 - Korter.ro,Gran Via Lake View,"str.Fabrica de Gheata, 2B, Bucuresti(GranVia Lake View)",152500,1637,3,93.132,0,0,0
City Point – schița apartament cu 2 camere apartament camere de la 55.0m2 - Korter.ro,City Point,"str.Avionului, 52-70, zona Aviatiei, Sector 1, București(Bloc D)",0,0,2,552,0,0,0
NorthSide Park Tower – schița apartament cu 3 camere apartament camere de la 96.21m2 - Korter.ro,NorthSide Park Tower,"șos.Gheorghe Ionescu Sisești, 467, București(NorthSide Park - Tower)",145500,1512,3,96.212,0,0,0
Virgiliu 21-23 – schița apartament cu 3 camere apartament camere de la 112.46m2 - Korter.ro,Virgiliu 21-23,"str.Virgiliu, 21-23, București(imobil)",305000,2712,3,112.462,0,0,0
Sun Rebreanu – schița apartament cu 1 camere apartament camere de la 44.95m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",56188,1250,1,44.952,0,0,0
La Gloire Belle Tour – schița apartament cu 2 camere apartament camere de la 95.18m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",127800,1343,2,95.182,0,0,0
Valea Doftanei Residence – schița apartament cu Garsonieră camere de la 59.81m2 - Korter.ro,Valea Doftanei Residence,"bd.Timișoara, 101N(Tronson 3)",66400,1110,0,59.812,0,0,0
HILS Pallady – schița apartament cu Garsonieră camere de la 37.87m2 - Korter.ro,HILS Pallady,"bd.Theodor Pallady, 66(Bloc 4)",63000,1664,0,37.872,0,0,0
Triama Residence – schița apartament cu 3 camere apartament camere de la 84.9m2 - Korter.ro,Triama Residence,"str.Baia de Aramă, 6, București(Bloc 3)",0,0,3,84.92,0,0,0
Urban Address 12-14 – schița apartament cu 2 camere apartament camere de la 82.73m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,2,82.732,0,0,0
La Cittadella Garden – schița apartament cu 4 camere apartament camere de la 111.0m2 - Korter.ro,La Cittadella Garden,"str.Apeductului 1, zona Militari, sector 6, București(Bloc 3)",113500,1023,4,1112,0,0,0
Avalon Estate – schița apartament cu Penthouse camere de la 171.1m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",219990,1286,0,171.12,0,0,0
Pollux Residence – schița apartament cu Studio camere de la 44.0m2 - Korter.ro,Pollux Residence,"str.Ion Luca Caragiale, 72(bloc 5)",39000,886,0,442,0,0,0
Rezervelor 60 View Residence – schița apartament cu 2 camere apartament camere de la 48.97m2 - Korter.ro,Rezervelor 60 View Residence,"str.Rezervelor, 60BIS, Chiajna(Bloc 1)",56440,1153,2,48.972,0,0,0
Sofia Residence 6 – schița apartament cu Studio camere de la 54.39m2 - Korter.ro,Sofia Residence 6,"Drumul Gura Putnei, Bucuresti(Sofia Residence faza 2)",56980,1048,0,54.392,0,0,0
Noble Piatra Craiului – schița apartament cu 2 camere apartament camere de la 65.5m2 - Korter.ro,Noble Piatra Craiului,"str.Piatra Craiului, 35",0,0,2,65.52,0,0,0
Lead Grigorescu 103 – schița apartament cu 2 camere apartament camere de la 65.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",87100,1340,2,652,0,0,0
CATTED Family – schița apartament cu 4 camere apartament camere de la 153.11m2 - Korter.ro,CATTED Family,"șos.București Nord 14C, Voluntari, Ilfov",0,0,4,153.112,0,0,0
Confort Urban Park Residence – schița apartament cu 2 camere apartament camere de la 48.89m2 - Korter.ro,Confort Urban Park Residence,"șos.Salaj, 383A, zona Sălaj, Sector 5, București",60900,1246,2,48.892,0,0,0
Dream Residence – schița apartament cu 2 camere apartament camere de la 54.95m2 - Korter.ro,Dream Residence,"șos.Sălaj, 347-355, zona Sălaj, Sector 5, București(Bloc 11)",70900,1290,2,54.952,0,0,0
Bellemonde – schița apartament cu 3 camere apartament camere de la 92.0m2 - Korter.ro,Bellemonde,"Str.Vasile Alecsandri, Pipera, Ilfov",0,0,3,922,0,0,0
Park View Titan – schița apartament cu 2 camere apartament camere de la 74.6m2 - Korter.ro,Park View Titan,"str.Postasului, 31, zona Titan(bloc 1)",0,0,2,74.62,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu Garsonieră camere de la 46.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T1)",67300,1447,0,46.52,0,0,0
Akcent City – schița apartament cu Garsonieră camere de la 46.5m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",86233,1854,0,46.52,0,0,0
Agatului 66 – schița apartament cu 3 camere apartament camere de la 145.28m2 - Korter.ro,Agatului 66,"str.Drumul Agatului, zona Pădurea Băneasa, sector 1, București(Bloc 1)",160800,1107,3,145.282,0,0,0
Rodin Residence Piersicului – schița apartament cu 2 camere apartament camere de la 56.84m2 - Korter.ro,Rodin Residence Piersicului,"str Piersicului nr.14, zona Colentina, Bucuresti(corp 1)",46037,810,2,56.842,0,0,0
Zeletin Residence Baneasa – schița apartament cu 2 camere apartament camere de la 103.45m2 - Korter.ro,Zeletin Residence Baneasa,"str.Zeletin, 14, zona Baneasa, Bucuresti(imobil)",0,0,2,103.452,0,0,0
Luica Residence – schița apartament cu 2 camere apartament camere de la 60.79m2 - Korter.ro,Luica Residence,"str.Acțiunii, zona Progresul, Sector 4, București(Bloc 2)",55000,905,2,60.792,0,0,0
HILS Splai – schița apartament cu 2 camere apartament camere de la 76.19m2 - Korter.ro,HILS Splai,"str.Cheiul Dâmboviței 22, Bucureşti",83000,1089,2,76.192,0,0,0
New Colentina Residence – schița apartament cu 2 camere apartament camere de la 57.0m2 - Korter.ro,New Colentina Residence,"str.Răscoala, 1907, zona Colentina(Colentina Residence)",99900,1753,2,572,0,0,0
Premium Town Residence – schița apartament cu 4 camere apartament camere de la 204.5m2 - Korter.ro,Premium Town Residence,șos.Dudești Pantelimon 42(bloc),306750,1500,4,204.52,0,0,0
Cartierul Scriitorilor – schița apartament cu 2 camere apartament camere de la 59.37m2 - Korter.ro,Cartierul Scriitorilor,"Drumul Ciorogârla, 199-203, București(Bloc 1)",0,0,2,59.372,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 64.18m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,64.182,0,0,0
Eminescu 65 Residence – schița apartament cu Penthouse camere de la 129.08m2 - Korter.ro,Eminescu 65 Residence,"str.Eminescu, 65, Bucureşti(Eminescu 65)",862000,6678,0,129.082,0,0,0
HILS Brauner – schița apartament cu 2 camere apartament camere de la 53.05m2 - Korter.ro,HILS Brauner,"str.Victor Brauner, 40, Bucureşti(Bloc 1)",76000,1433,2,53.052,0,0,0
Premium Town Residence – schița apartament cu 3 camere apartament camere de la 84.75m2 - Korter.ro,Premium Town Residence,șos.Dudești Pantelimon 42(bloc),127125,1500,3,84.752,0,0,0
Pantelimon Lake – schița apartament cu 3 camere apartament camere de la 76.01m2 - Korter.ro,Pantelimon Lake,"str.Saturn, Pantelimon, Ilfov(Modul 2)",115000,1513,3,76.012,0,0,0
Eminescu 65 Residence – schița apartament cu 3 camere apartament camere de la 114.49m2 - Korter.ro,Eminescu 65 Residence,"str.Eminescu, 65, Bucureşti(Eminescu 65)",320000,2795,3,114.492,0,0,0
Como Park – schița apartament cu 3 camere apartament camere de la 100.0m2 - Korter.ro,Como Park,"șos, Virtutii, 56, zona Politehnica, Bucuresti(bloc B)",148500,1485,3,1002,0,0,0
Avangarde Home 1 – schița apartament cu 2 camere apartament camere de la 62.9m2 - Korter.ro,Avangarde Home 1,"str.Sergent Ilie Petre, 102, zona Roșu, Chiajna, Ilfov(Bloc 1)",57900,921,2,62.92,0,0,0
HILS Brauner – schița apartament cu 2 camere apartament camere de la 53.05m2 - Korter.ro,HILS Brauner,"str.Victor Brauner, 40, Bucureşti(Bloc 1)",74000,1395,2,53.052,0,0,0
Encore Apartments – schița apartament cu 3 camere apartament camere de la 71.9m2 - Korter.ro,Encore Apartments,"str.Alunului, 90, Bragadiru, Ilfov(imobil)",83700,1164,3,71.92,0,0,0
Avangarde Home 2 – schița apartament cu 2 camere apartament camere de la 46.0m2 - Korter.ro,Avangarde Home 2,"str.Sergent Ilie Petre, 88, zona Militari - Roșu, Chiajna(Bloc 2)",46900,1020,2,462,0,0,0
Echo Tineretului – schița apartament cu 3 camere apartament camere de la 105.62m2 - Korter.ro,Echo Tineretului,"str.Gladitei, 15-17, București(blocul)",162981,1543,3,105.622,0,0,0
Tunari Case Concept – schița apartament cu 3 camere apartament camere de la 115.1m2 - Korter.ro,Tunari Case Concept,"str.Intrarea Pădurii, Tunari(Case Green Forest)",132365,1150,3,115.12,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 74.17m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc C)",0,0,2,74.172,0,0,0
Empire Residence Tornadei – schița apartament cu 3 camere apartament camere de la 98.24m2 - Korter.ro,Empire Residence Tornadei,"Aleea Tornadei, 4-10, București(blocul)",142450,1450,3,98.242,0,0,0
Maniu 141 – schița apartament cu Garsonieră camere de la 45.6m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",67353,1477,0,45.62,0,0,0
Trifoiului Residence – schița apartament cu 2 camere apartament camere de la 118.23m2 - Korter.ro,Trifoiului Residence,"str.Trifoiului, 39, Dobroesti, Ilfov(blocul)",0,0,2,118.232,0,0,0
Sagex Green Lake Residence – schița apartament cu 3 camere apartament camere de la 100.0m2 - Korter.ro,Sagex Green Lake Residence,"Bucuresti-Targoviste 9J, zona Straulesti, Bucuresti(Sagex Green Lake Residence)",165000,1650,3,1002,0,0,0
Luxuria Residence – schița apartament cu 2 camere apartament camere de la 73.15m2 - Korter.ro,Luxuria Residence,"str.Aviator Popișteanu, 54B, zona Domenii, Sector 1, București(Bloc 8)",161633,2210,2,73.152,0,0,0
Gran Via Lake View – schița apartament cu 3 camere apartament camere de la 86.01m2 - Korter.ro,Gran Via Lake View,"str.Fabrica de Gheata, 2B, Bucuresti(GranVia Lake View)",152500,1773,3,86.012,0,0,0
H4l Holban – schița apartament cu 2 camere apartament camere de la 69.3m2 - Korter.ro,H4l Holban,"str.Ștefan Holban, 38B/37-41, zona Băneasa, Sector 1, București",91000,1313,2,69.32,0,0,0
Novum 56 – schița apartament cu Garsonieră camere de la 53.03m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",64900,1224,0,53.032,0,0,0
IN Rezidential 2 Militari – schița apartament cu 2 camere apartament camere de la 60.79m2 - Korter.ro,IN Rezidential 2 Militari,"str.Iiliu Maniu, Nr.405, Sector 6, Bucuresti(Bloc 1)",69900,1150,2,60.792,0,0,0
Caisului Residence 3 – schița apartament cu 1 camere apartament camere de la 40.1m2 - Korter.ro,Caisului Residence 3,"str.Gura Arieșului, 10-16, București(Bloc 1)",55000,1372,1,40.12,0,0,0
City Point – schița apartament cu 4 camere apartament camere de la 98.0m2 - Korter.ro,City Point,"str.Avionului, 52-70, zona Aviatiei, Sector 1, București(Bloc D)",0,0,4,982,0,0,0
Novum Păcii – schița apartament cu 2 camere apartament camere de la 76.16m2 - Korter.ro,Novum Păcii,"str.Piscul Crăsani, 15(NOVUM Păcii)",82900,1088,2,76.162,0,0,0
Ghica Apartments – schița apartament cu Studio camere de la 46.15m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",60500,1311,0,46.152,0,0,0
Bucuria Residence – schița apartament cu 2 camere apartament camere de la 58.0m2 - Korter.ro,Bucuria Residence,"Drumul Postalionului, 93-95, zona Brancoveanu, Sector 4, București(Corp A)",66600,1148,2,582,0,0,0
Jasmine Residence Pallady – schița apartament cu 3 camere apartament camere de la 74.85m2 - Korter.ro,Jasmine Residence Pallady,"str.Drumul Gura Putnei, 23-45, Bucuresti(bloc 1)",104790,1400,3,74.852,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 68.8m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,68.82,0,0,0
Arbo Residence – schița apartament cu Studio camere de la 47.07m2 - Korter.ro,Arbo Residence,"str.Morii, 2-4, Mogoșoaia(Bloc C2)",69652,1480,0,47.072,0,0,0
Bridge Residence 7 – schița apartament cu 3 camere apartament camere de la 132.3m2 - Korter.ro,Bridge Residence 7,"str.Trifoiului, 60-62, Dobroesti, Ilfov(Bloc 5)",124470,941,3,132.32,0,0,0
Avangarde City 2 – schița apartament cu 2 camere apartament camere de la 76.0m2 - Korter.ro,Avangarde City 2,"str.Tineretului, 17, zona Roșu, Chiajna, Ilfov(Bloc 4)",58900,775,2,762,0,0,0
Lebăda Lake Residence – schița apartament cu 3 camere apartament camere de la 82.65m2 - Korter.ro,Lebăda Lake Residence,"str.Neptun, Pantelimon(Bloc 4)",155000,1875,3,82.652,0,0,0
Vulcan Residence – schița apartament cu 2 camere apartament camere de la 80.2m2 - Korter.ro,Vulcan Residence,"str.Mihail Sebastian, 88A, București(corp A)",101722,1268,2,80.22,0,0,0
MetroCity – schița apartament cu 2 camere apartament camere de la 65.8m2 - Korter.ro,MetroCity,"str.Ariei, nr.12, Sector 1, zona Chitila, București(Bloc 1)",82900,1260,2,65.82,0,0,0
Empire Residence Tornadei – schița apartament cu 2 camere apartament camere de la 66.64m2 - Korter.ro,Empire Residence Tornadei,"Aleea Tornadei, 4-10, București(blocul)",92048,1381,2,66.642,0,0,0
Spazio Residence – schița apartament cu 2 camere apartament camere de la 64.95m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,2,64.952,0,0,0
Novum Păcii – schița apartament cu 2 camere apartament camere de la 75.7m2 - Korter.ro,Novum Păcii,"str.Piscul Crăsani, 15(NOVUM Păcii)",82900,1095,2,75.72,0,0,0
NorthSide Park Tower – schița apartament cu 3 camere apartament camere de la 106.13m2 - Korter.ro,NorthSide Park Tower,"șos.Gheorghe Ionescu Sisești, 467, București(NorthSide Park - Tower)",156500,1475,3,106.132,0,0,0
Triama Residence – schița apartament cu 2 camere apartament camere de la 68.9m2 - Korter.ro,Triama Residence,"str.Baia de Aramă, 6, București(Bloc 3)",0,0,2,68.92,0,0,0
Siena Residenсе – schița apartament cu Studio camere de la 53.6m2 - Korter.ro,Siena Residenсе,"str.Biruinței, 81 - 83, Popești Leordeni, Ilfov(bloc 1)",66200,1235,0,53.62,0,0,0
Urban Address 12-14 – schița apartament cu 3 camere apartament camere de la 87.23m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,3,87.232,0,0,0
Novum Viilor – schița apartament cu 2 camere apartament camere de la 81.76m2 - Korter.ro,Novum Viilor,"str.Inclinata, 12(Bloc 2)",99900,1222,2,81.762,0,0,0
Northview Residence Baneasa – schița apartament cu 2 camere apartament camere de la 51.59m2 - Korter.ro,Northview Residence Baneasa,"str.Nisipoasa, 47-51, Bucuresti(bloc 2)",98021,1900,2,51.592,0,0,0
Lac Străuleşti Condominium – schița apartament cu 2 camere apartament camere de la 57.27m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",114000,1991,2,57.272,0,0,0
HILS Pallady – schița apartament cu Garsonieră camere de la 42.15m2 - Korter.ro,HILS Pallady,"bd.Theodor Pallady, 66(Bloc 4)",65000,1542,0,42.152,0,0,0
Rahmaninov 38 – schița apartament cu 3 camere apartament camere de la 140.0m2 - Korter.ro,Rahmaninov 38,"str.Serghei Rahmaninov, 38, București(Rahmaninov 38)",658070,4701,3,1402,0,0,0
Teilor Parc Titan – schița apartament cu 2 camere apartament camere de la 62.37m2 - Korter.ro,Teilor Parc Titan,"str.Postasului, zona Titan, sector 3, Bucuresti(Teilor Parc)",0,0,2,62.372,0,0,0
Studio Plus Ideal Metalurgiei Park – schița apartament cu 1 camere apartament camere de la 39.9m2 - Korter.ro,Studio Plus Ideal Metalurgiei Park,"str.Drumul Binelui, 33(Bloc A)",0,0,1,39.92,0,0,0
La Gloire Belle Tour – schița apartament cu 2 camere apartament camere de la 95.17m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",127800,1343,2,95.172,0,0,0
Northlight Residence – schița apartament cu 2 camere apartament camere de la 92.5m2 - Korter.ro,Northlight Residence,"sos.de Centura, 50A(Bloc B)",122376,1323,2,92.52,0,0,0
Macro Nord Residence – schița apartament cu 2 camere apartament camere de la 89.7m2 - Korter.ro,Macro Nord Residence,"șos.Bucuresti-Targoviste, 38C, Bucuresti(scara B)",0,0,2,89.72,0,0,0
Ghica Apartments – schița apartament cu 1 camere apartament camere de la 46.4m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",60400,1302,1,46.42,0,0,0
Via Pipera – schița apartament cu 2 camere apartament camere de la 66.88m2 - Korter.ro,Via Pipera,"bd.Pipera, 1-VIII F, Voluntari, Ilfov(Via Pipera)",98000,1465,2,66.882,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 2 camere apartament camere de la 56.08m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 1)",71000,1266,2,56.082,0,0,0
Cartierul Scriitorilor – schița apartament cu 2 camere apartament camere de la 60.61m2 - Korter.ro,Cartierul Scriitorilor,"Drumul Ciorogârla, 199-203, București(Bloc 1)",0,0,2,60.612,0,0,0
UP-SITE – schița apartament cu 3 camere apartament camere de la 96.06m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 1)",0,0,3,96.062,0,0,0
Lemon Residence – schița apartament cu 2 camere apartament camere de la 52.8m2 - Korter.ro,Lemon Residence,"str.Drumul Gura Putnei, 77-87, Bucureşti(Bloc 1)",69490,1316,2,52.82,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 67.13m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,2,67.132,0,0,0
Heliade12 – schița apartament cu Studio camere de la 54.62m2 - Korter.ro,Heliade12,"str.Ion Heliade Rădulescu, 12-14, sector 2, zona Obor, Bucuresti",92000,1684,0,54.622,0,0,0
My Place Residence – schița apartament cu 2 camere apartament camere de la 74.2m2 - Korter.ro,My Place Residence,"bd.Pipera, 1-VIII A, zona Voluntari, București(My PlaceResidence)",0,0,2,74.22,0,0,0
Aqua City – schița apartament cu 2 camere apartament camere de la 65.58m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București(Bloc С3)",105000,1601,2,65.582,0,0,0
Smart Residence – schița apartament cu 2 camere apartament camere de la 58.1m2 - Korter.ro,Smart Residence,"str.Turnu Măgurele, 274 – 276, București(C1)",93000,1601,2,58.12,0,0,0
Panorama City – schița apartament cu 2 camere apartament camere de la 60.0m2 - Korter.ro,Panorama City,"Drumul Ciorogarla, 291-295(Bloc 4)",81000,1350,2,602,0,0,0
Sun Rebreanu – schița apartament cu 1 camere apartament camere de la 48.82m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",61025,1250,1,48.822,0,0,0
Sofia Residence Mihai Bravu – schița apartament cu 2 camere apartament camere de la 61.08m2 - Korter.ro,Sofia Residence Mihai Bravu,"str.Eșarfei, 64, zona Vitan, Sector 3, București(Sofia Residence)",96201,1575,2,61.082,0,0,0
Victoria Homes – schița apartament cu 2 camere apartament camere de la 62.3m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C4)",113000,1814,2,62.32,0,0,0
Grand AV 133 – schița apartament cu 3 camere apartament camere de la 113.58m2 - Korter.ro,Grand AV 133,"str.Aurel Vlaicu 133, zona Central, Bucuresti(scara B)",550000,4842,3,113.582,0,0,0
Sweet Green Residence – schița apartament cu 2 camere apartament camere de la 55.52m2 - Korter.ro,Sweet Green Residence,"șos.Viilor, 15, sector 5, Bucuresti(blocul)",101000,1819,2,55.522,0,0,0
Luica Residence – schița apartament cu 2 camere apartament camere de la 63.43m2 - Korter.ro,Luica Residence,"str.Acțiunii, zona Progresul, Sector 4, București(Bloc 1)",57000,899,2,63.432,0,0,0
Marca Herastrau Residence﻿ – schița apartament cu 2 camere apartament camere de la 129.94m2 - Korter.ro,Marca Herastrau Residence﻿,"Intrarea Solzilor, 14-16, București(Corp B)",199218,1533,2,129.942,0,0,0
Rosetti Luxury – schița apartament cu 2 camere apartament camere de la 88.26m2 - Korter.ro,Rosetti Luxury,"str.Popa Petre, 27, Sector 2, zona Centrală, București(Bloc 1)",0,0,2,88.262,0,0,0
AME Residence 2 – schița apartament cu Garsonieră 36 camere apartament camere de la 31.05m2 - Korter.ro,AME Residence 2,"str.Drumul Cretestilor 82-86, zona Aparatorii Patriei, Bucuresti(blocul)",0,0,36,31.052,0,0,0
Uranus 1 – schița apartament cu 3 camere apartament camere de la 109.27m2 - Korter.ro,Uranus 1,"str.Sirenelor, 48-50, Bucuresti(blocul)",215000,1968,3,109.272,0,0,0
Magnolia Urban Residence – schița apartament cu Studio camere de la 59.05m2 - Korter.ro,Magnolia Urban Residence,"șos.București - Târgoviște, 42, sector , zona Straulesti, București(Bloc C2)",83200,1409,0,59.052,0,0,0
Uplake Residence – schița apartament cu 4 camere apartament camere de la 155.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp C)",0,0,4,1552,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 3 camere apartament camere de la 102.75m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 5)",139000,1353,3,102.752,0,0,0
Agatului 66 – schița apartament cu 3 camere apartament camere de la 115.61m2 - Korter.ro,Agatului 66,"str.Drumul Agatului, zona Pădurea Băneasa, sector 1, București(Bloc 2)",168800,1460,3,115.612,0,0,0
Quartier Azuga – schița apartament cu 2 camere apartament camere de la 65.65m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,2,65.652,0,0,0
Roka Residence Doamna Ghica – schița apartament cu 2 camere apartament camere de la 56.3m2 - Korter.ro,Roka Residence Doamna Ghica,"str.Cremenita 98-100, Bucuresti(bloc 1)",0,0,2,56.32,0,0,0
Oxy Residence 2 – schița apartament cu 2 camere apartament camere de la 58.3m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 2)",66900,1148,2,58.32,0,0,0
Aviatiei Tower By Rădăcini – schița apartament cu 2 camere apartament camere de la 70.0m2 - Korter.ro,Aviatiei Tower By Rădăcini,"bd.Dimitrie Pompeiu, 2D(tronson1)",225000,3214,2,702,0,0,0
H4l Holban – schița apartament cu 2 camere apartament camere de la 67.23m2 - Korter.ro,H4l Holban,"str.Ștefan Holban, 38B/37-41, zona Băneasa, Sector 1, București",91000,1354,2,67.232,0,0,0
Vivenda Residencias – schița apartament cu 4 camere apartament camere de la 115.0m2 - Korter.ro,Vivenda Residencias,"str.Baia de Aramă, 1(Bloc K1)",179000,1557,4,1152,0,0,0
IN Rezidential 2 Militari – schița apartament cu 3 camere apartament camere de la 81.51m2 - Korter.ro,IN Rezidential 2 Militari,"str.Iiliu Maniu, Nr.405, Sector 6, Bucuresti(Bloc 1)",93500,1147,3,81.512,0,0,0
Apollo Residence Pasarela Berceni – schița apartament cu 3 camere apartament camere de la 75.9m2 - Korter.ro,Apollo Residence Pasarela Berceni,"str.Popești Leordni Vest, 94, Popești-Leordeni(blocul)",105750,1393,3,75.92,0,0,0
Lac Străuleşti Condominium – schița apartament cu 2 camere apartament camere de la 57.68m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",123000,2132,2,57.682,0,0,0
Dream Residence – schița apartament cu 2 camere apartament camere de la 56.5m2 - Korter.ro,Dream Residence,"șos.Sălaj, 347-355, zona Sălaj, Sector 5, București(Bloc 11)",72900,1290,2,56.52,0,0,0
ADM Rezidential – schița apartament cu 2 camere apartament camere de la 62.5m2 - Korter.ro,ADM Rezidential,"str.Neamului, Bragadiru(Bloc 4)",0,0,2,62.52,0,0,0
Amesa Residence – schița apartament cu Studio camere de la 43.25m2 - Korter.ro,Amesa Residence,"str.Caporal Grigore Marin, 10, Bucuresti(Imobil)",64500,1491,0,43.252,0,0,0
Teilor Parc Titan – schița apartament cu 2 camere apartament camere de la 62.28m2 - Korter.ro,Teilor Parc Titan,"str.Postasului, zona Titan, sector 3, Bucuresti(Teilor Parc)",0,0,2,62.282,0,0,0
Studio Plus Ideal Metalurgiei Park – schița apartament cu 1 camere apartament camere de la 57.85m2 - Korter.ro,Studio Plus Ideal Metalurgiei Park,"str.Drumul Binelui, 33(Bloc A)",0,0,1,57.852,0,0,0
Rosetti Luxury – schița apartament cu 2 camere apartament camere de la 90.68m2 - Korter.ro,Rosetti Luxury,"str.Popa Petre, 27, Sector 2, zona Centrală, București(Bloc 1)",0,0,2,90.682,0,0,0
UP-SITE – schița apartament cu 2 camere apartament camere de la 50.77m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 1)",0,0,2,50.772,0,0,0
My Place North – schița apartament cu 2 camere apartament camere de la 75.6m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, zona Pipera, Voluntari, Ilfov",98204,1299,2,75.62,0,0,0
Crystal North – schița apartament cu 2 camere apartament camere de la 92.37m2 - Korter.ro,Crystal North,"șos.Bucuresti Nord, 14C, Voluntari(Corp A)",139000,1505,2,92.372,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 3 camere apartament camere de la 95.61m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 5)",139000,1454,3,95.612,0,0,0
Uplake Residence – schița apartament cu 3 camere apartament camere de la 155.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp D)",0,0,3,1552,0,0,0
